names,scores,logfoldchanges,pvals,pvals_adj,Cell_Type,n_tumor,n_normal
CTNNB1,7.2468762,0.9515897,4.2649284662563646e-13,1.5822884609811113e-11,CMS3,2898,978
SNRPD1,7.2338395,1.1312906,4.695263231813476e-13,1.7374875626882146e-11,CMS3,2898,978
CDC42EP5,7.223248,0.9427246,5.076023672077655e-13,1.873596594675806e-11,CMS3,2898,978
MACC1,7.20998,2.2417843,5.596005740276264e-13,2.0550407882248034e-11,CMS3,2898,978
RHOC,7.1963983,1.0005548,6.182398671601431e-13,2.2589173328131596e-11,CMS3,2898,978
TMEM238,7.1953073,1.2541822,6.23201568122795e-13,2.2713107025613905e-11,CMS3,2898,978
SPINK1,7.1868806,0.74191386,6.628830081470479e-13,2.4098628755978985e-11,CMS3,2898,978
UQCRQ,7.185526,0.6245534,6.694905033918611e-13,2.4277839833525907e-11,CMS3,2898,978
FIS1,7.173183,0.5987051,7.327383707575373e-13,2.6438881512445903e-11,CMS3,2898,978
LTBP4,7.1513557,0.85606444,8.592496146415517e-13,3.092657381653883e-11,CMS3,2898,978
UBL5,7.147671,0.6246871,8.826246516849586e-13,3.168907217178577e-11,CMS3,2898,978
ANAPC11,7.1450768,0.82885957,8.99454747351251e-13,3.221339291936943e-11,CMS3,2898,978
C4orf3,7.1427307,1.2255573,9.149478887195543e-13,3.2638232661788935e-11,CMS3,2898,978
TMEM123,7.1425986,1.3819325,9.15828492686869e-13,3.2638232661788935e-11,CMS3,2898,978
MGST1,7.1249847,1.0092005,1.0409220327362312e-12,3.7005161895971817e-11,CMS3,2898,978
CCT6A,7.1228204,0.8678042,1.0574070758938714e-12,3.7499075934089276e-11,CMS3,2898,978
GTF3A,7.120193,1.7338457,1.07776010983041e-12,3.812741082918387e-11,CMS3,2898,978
SERPINB5,7.0995226,5.112446,1.25188651621892e-12,4.4179380495540376e-11,CMS3,2898,978
TSPO,7.0896416,0.76047474,1.3445972099482265e-12,4.733571053708245e-11,CMS3,2898,978
CNIH4,7.0884356,2.2086842,1.3563662046337412e-12,4.763413256030486e-11,CMS3,2898,978
CDKN2A,7.087725,5.367326,1.363345866815865e-12,4.776332045268463e-11,CMS3,2898,978
UQCC3,7.081248,0.89333224,1.4286211754968047e-12,4.9929274850877453e-11,CMS3,2898,978
NHP2,7.071202,0.9275317,1.5359763055882623e-12,5.3551906423027875e-11,CMS3,2898,978
GRINA,7.0654187,1.6091957,1.6013249510705877e-12,5.569490902754075e-11,CMS3,2898,978
RPS27L,7.0650883,0.5901429,1.6051404426349087e-12,5.569490902754075e-11,CMS3,2898,978
UFM1,7.0647244,1.1990478,1.6093477851860234e-12,5.5707304076211893e-11,CMS3,2898,978
TMEM14C,7.0604453,1.1095406,1.6597004939057335e-12,5.731314187666362e-11,CMS3,2898,978
RHEB,7.05871,1.7887498,1.6805511990744455e-12,5.7894988808114646e-11,CMS3,2898,978
PDIA6,7.0579996,1.1236314,1.6891640342401569e-12,5.805347841192596e-11,CMS3,2898,978
NSA2,7.0558186,0.63550407,1.7158748291253523e-12,5.883173673605385e-11,CMS3,2898,978
PTBP1,7.054629,0.7623812,1.7306185493220212e-12,5.919697349914971e-11,CMS3,2898,978
EIF3M,7.0459046,0.9362809,1.842602903081875e-12,6.287882406766898e-11,CMS3,2898,978
MT-ND4,7.0402207,0.611169,1.919354982891846e-12,6.534387587638146e-11,CMS3,2898,978
TMEM147,7.0367837,1.556859,1.967275520446107e-12,6.668532346900352e-11,CMS3,2898,978
LSR,7.0367346,0.52410233,1.967975196714666e-12,6.668532346900352e-11,CMS3,2898,978
TRMT112,7.028853,0.98470736,2.082385252958434e-12,7.039727155386819e-11,CMS3,2898,978
ERGIC3,7.0240774,0.5971747,2.1548504139542616e-12,7.267722759791192e-11,CMS3,2898,978
NDUFA11,7.013949,0.8897399,2.3168409151059103e-12,7.795900279224981e-11,CMS3,2898,978
ZYX,7.010512,0.92249316,2.3744749690596183e-12,7.971294275481117e-11,CMS3,2898,978
MYDGF,7.0057535,0.82596856,2.456603353823281e-12,8.227915260756726e-11,CMS3,2898,978
PPP1R14B,6.9979873,1.6702023,2.5966532212251537e-12,8.676899643858371e-11,CMS3,2898,978
TINAGL1,6.9671884,1.0076594,3.233379651905368e-12,1.0754889697337648e-10,CMS3,2898,978
MORF4L2,6.960678,1.7239615,3.3863879477478393e-12,1.123799248072557e-10,CMS3,2898,978
LAMB3,6.950533,1.6198651,3.639090796263097e-12,1.2048971334354863e-10,CMS3,2898,978
SERBP1,6.9408007,0.6752051,3.898838061319747e-12,1.287951778749667e-10,CMS3,2898,978
RNPS1,6.9383717,0.6674812,3.966448038301545e-12,1.3073015185919146e-10,CMS3,2898,978
CYSTM1,6.932192,0.6468441,4.143687705597985e-12,1.3626140320976648e-10,CMS3,2898,978
C19orf70,6.9260783,0.5206448,4.326664267847628e-12,1.4195579431176265e-10,CMS3,2898,978
LSM8,6.908382,0.7148175,4.902119462610643e-12,1.601100824029648e-10,CMS3,2898,978
PAFAH1B3,6.90749,1.2395083,4.933040454572219e-12,1.6075712238109333e-10,CMS3,2898,978
MGST2,6.9024997,1.0259237,5.109525820906274e-12,1.6613422270268064e-10,CMS3,2898,978
AP1S1,6.901641,1.3966417,5.140532349512672e-12,1.6676762906972836e-10,CMS3,2898,978
SLC25A6,6.8971133,0.5583825,5.306984207218541e-12,1.717824485329867e-10,CMS3,2898,978
QTRT1,6.8919086,0.56583256,5.5048768106834064e-12,1.7779031824504065e-10,CMS3,2898,978
AHCY,6.889579,1.0069752,5.595783740677758e-12,1.8004852503052726e-10,CMS3,2898,978
POLR2J,6.8894796,1.0382951,5.599684585233068e-12,1.8004852503052726e-10,CMS3,2898,978
MRPS33,6.8853984,1.3543985,5.762603457627967e-12,1.848760741206631e-10,CMS3,2898,978
KRT19,6.8816147,0.53595734,5.917794786776678e-12,1.8943489550856581e-10,CMS3,2898,978
RPL17,6.8681645,0.6453164,6.503311729533363e-12,2.077183607386716e-10,CMS3,2898,978
MPHOSPH8,6.862051,0.551282,6.787876646287076e-12,2.1632992774257204e-10,CMS3,2898,978
PDIA4,6.8451977,0.81472236,7.63704619075277e-12,2.4232548538158294e-10,CMS3,2898,978
TUBA1C,6.843264,0.64024746,7.740867681047992e-12,2.450823073896792e-10,CMS3,2898,978
EPHA2,6.8402405,1.5272218,7.906034457784565e-12,2.497650929469102e-10,CMS3,2898,978
LMAN2,6.832111,0.91091925,8.367401908619344e-12,2.6376457127628164e-10,CMS3,2898,978
TIMM13,6.8236513,0.5806682,8.875523142798443e-12,2.7917379207206666e-10,CMS3,2898,978
CLTA,6.8204293,0.5375431,9.076892923217922e-12,2.848884245250328e-10,CMS3,2898,978
CAMK2N1,6.8148775,0.8543879,9.434420064848789e-12,2.954688829400371e-10,CMS3,2898,978
C12orf75,6.805558,2.6472282,1.0065810714329525e-11,3.1456201992577517e-10,CMS3,2898,978
TUBB,6.7978587,0.81552356,1.0618567857198599e-11,3.3112081535734166e-10,CMS3,2898,978
MAL2,6.795314,2.0781045,1.0807693699543525e-11,3.359952756639885e-10,CMS3,2898,978
CAPNS1,6.795132,1.0505699,1.0821328250702789e-11,3.359952756639885e-10,CMS3,2898,978
CD55,6.7875648,0.83445185,1.1404225246487924e-11,3.5333562118080035e-10,CMS3,2898,978
WEE1,6.7851853,2.1671367,1.1593769372209407e-11,3.584407030908075e-10,CMS3,2898,978
VMP1,6.778031,0.6513402,1.2182501037406183e-11,3.7583924842266535e-10,CMS3,2898,978
NDUFA12,6.777006,0.78471404,1.2269161533197581e-11,3.774660651066907e-10,CMS3,2898,978
ANXA3,6.7767916,0.91967136,1.2287408712782592e-11,3.774660651066907e-10,CMS3,2898,978
VDAC2,6.7764115,0.6244115,1.2319757324052567e-11,3.7765798457990804e-10,CMS3,2898,978
ALKBH7,6.775519,0.5370275,1.2396034429069186e-11,3.7919285867695995e-10,CMS3,2898,978
PLXNB2,6.7607803,0.83104044,1.3725039378127162e-11,4.1896117038422344e-10,CMS3,2898,978
PITX1,6.7547493,26.58403,1.4308228385366405e-11,4.3584369791129793e-10,CMS3,2898,978
SLC52A2,6.7535434,1.1258457,1.4427745000320742e-11,4.38561013465632e-10,CMS3,2898,978
XIST,6.75275,1.380446,1.4506863501167382e-11,4.4004152620207725e-10,CMS3,2898,978
ITGB4,6.749049,0.6351752,1.4881737098626188e-11,4.5046831397494206e-10,CMS3,2898,978
LAMTOR2,6.7485204,0.92479473,1.49360591111655e-11,4.5116876676295115e-10,CMS3,2898,978
DBI,6.743464,0.5850083,1.5465418283703102e-11,4.661857023893753e-10,CMS3,2898,978
PRKCSH,6.7422743,0.69814384,1.5592618897328747e-11,4.690428333169431e-10,CMS3,2898,978
KCNN4,6.740176,1.3509117,1.5819488699185814e-11,4.748800456193352e-10,CMS3,2898,978
ASS1,6.7380776,0.5937267,1.604959012282222e-11,4.80789895418457e-10,CMS3,2898,978
RPL36AL,6.7373505,0.5519906,1.613007225117795e-11,4.82202511161764e-10,CMS3,2898,978
CXCL16,6.7311707,2.935907,1.6830318891959942e-11,5.020987299953988e-10,CMS3,2898,978
MLPH,6.7297497,0.8551058,1.6995500001200142e-11,5.059833117641252e-10,CMS3,2898,978
LSM4,6.7270236,1.0605555,1.7316873890877173e-11,5.14492501698361e-10,CMS3,2898,978
SLC25A37,6.7178698,0.78580654,1.844004866472953e-11,5.467398855122369e-10,CMS3,2898,978
NUDT4,6.7131276,0.51460797,1.9049648414098898e-11,5.636592288417116e-10,CMS3,2898,978
PDAP1,6.7107315,0.8798535,1.9365093513048188e-11,5.718235470210086e-10,CMS3,2898,978
RRAS,6.7091455,2.8651938,1.9576747955633578e-11,5.768960614461552e-10,CMS3,2898,978
MPG,6.7086663,1.0437951,1.964112951331707e-11,5.776168758702941e-10,CMS3,2898,978
MYO6,6.702156,0.6910987,2.0536644293277767e-11,6.027275989440893e-10,CMS3,2898,978
EEF1A1,6.6999254,0.5042215,2.0852583480345704e-11,6.107611950953886e-10,CMS3,2898,978
CXADR,6.6887393,1.2607017,2.2510134415054563e-11,6.566514815552912e-10,CMS3,2898,978
HILPDA,6.6836667,2.2480953,2.3303654863966487e-11,6.784317549833624e-10,CMS3,2898,978
OLFM4,6.6561723,2.7022107,2.8105121191253633e-11,8.154854593470989e-10,CMS3,2898,978
TXNDC17,6.656073,0.78800803,2.8124075210049235e-11,8.154854593470989e-10,CMS3,2898,978
MGST3,6.6514792,0.9095414,2.901613228971988e-11,8.396688361999138e-10,CMS3,2898,978
MRPL33,6.6492653,0.9973197,2.9455950632109706e-11,8.506949095728449e-10,CMS3,2898,978
PSME2,6.647349,0.6356079,2.9841952999365856e-11,8.601259321669814e-10,CMS3,2898,978
SUMO2,6.643251,0.7932579,3.068388062484594e-11,8.826343315325963e-10,CMS3,2898,978
ST13,6.6417637,0.5908162,3.099513214395558e-11,8.898185852993914e-10,CMS3,2898,978
NDUFB11,6.6252074,0.50567114,3.4676051585125385e-11,9.93520377000355e-10,CMS3,2898,978
CHCHD5,6.6244473,0.9256571,3.485493104546553e-11,9.966719314166814e-10,CMS3,2898,978
ETHE1,6.6130466,0.73698854,3.764900831977312e-11,1.0723297271236167e-09,CMS3,2898,978
BRK1,6.607247,0.8711463,3.9153283140215415e-11,1.110801674030935e-09,CMS3,2898,978
PDIA3,6.5910044,0.69336617,4.368604377652857e-11,1.2369733217271856e-09,CMS3,2898,978
ZNF593,6.5850563,0.9083765,4.5471330169534154e-11,1.2850091332480268e-09,CMS3,2898,978
ADD3,6.5816193,0.92824465,4.6535159659912794e-11,1.312509210758827e-09,CMS3,2898,978
CDV3,6.576712,1.2885948,4.809650596628232e-11,1.35217920114981e-09,CMS3,2898,978
ANP32B,6.576613,0.5650123,4.812857064013768e-11,1.35217920114981e-09,CMS3,2898,978
MIB2,6.5716724,0.85003364,4.975322531275603e-11,1.3951151493222228e-09,CMS3,2898,978
YWHAH,6.5656414,0.75868136,5.180934126163441e-11,1.4499600748831494e-09,CMS3,2898,978
RNF114,6.5609984,0.8951639,5.3448679442201695e-11,1.4929516271220392e-09,CMS3,2898,978
MRPL51,6.558223,0.9608856,5.445290544723479e-11,1.5180714622659734e-09,CMS3,2898,978
SNRPD3,6.5512004,0.71820605,5.707648438353386e-11,1.5877382272588563e-09,CMS3,2898,978
COL17A1,6.5509524,2.5123618,5.717130530111716e-11,1.5877382272588563e-09,CMS3,2898,978
BCAP31,6.5463257,0.81795734,5.896984405682882e-11,1.6314238502069911e-09,CMS3,2898,978
DDT,6.5315375,0.6975077,6.509788288080109e-11,1.787288932452203e-09,CMS3,2898,978
C19orf24,6.5293894,0.84236336,6.603828262358133e-11,1.8096740743950723e-09,CMS3,2898,978
NDUFAB1,6.5214252,1.115772,6.964236499834518e-11,1.9048305844254374e-09,CMS3,2898,978
PDCD6,6.5143037,0.68264574,7.302752305007557e-11,1.993651379267063e-09,CMS3,2898,978
COA6,6.512668,1.4828483,7.3827525222112e-11,2.011695786136984e-09,CMS3,2898,978
RPL23,6.503729,0.6867836,7.835297623572857e-11,2.1269966475699e-09,CMS3,2898,978
GPBP1,6.4975657,0.72970194,8.162994733648708e-11,2.2118046966509955e-09,CMS3,2898,978
ARPC1B,6.4892383,1.2015468,8.627148049911077e-11,2.328847110712003e-09,CMS3,2898,978
SEC61B,6.484744,0.6578641,8.88826411531942e-11,2.394865800457294e-09,CMS3,2898,978
TESC,6.4827113,2.6288517,9.008864642969919e-11,2.4228487457087687e-09,CMS3,2898,978
PRSS8,6.457514,0.9782545,1.0643715257312475e-10,2.8435723963454096e-09,CMS3,2898,978
HDGF,6.457398,1.3054242,1.0651850430708495e-10,2.8435723963454096e-09,CMS3,2898,978
LRP10,6.4546223,0.6062213,1.0848928302348446e-10,2.8908497901782627e-09,CMS3,2898,978
VEGFA,6.4483433,0.680651,1.1307941189160452e-10,3.0076213431243122e-09,CMS3,2898,978
DDR1,6.4365788,0.57170993,1.2219644135691852e-10,3.2441473577857873e-09,CMS3,2898,978
NDUFB3,6.4350257,0.50972736,1.2345253748149833e-10,3.2714922432597057e-09,CMS3,2898,978
PLEK2,6.4246325,1.6767093,1.3218848712069837e-10,3.496590896068345e-09,CMS3,2898,978
AIMP1,6.4176927,1.0100211,1.3835513443340043e-10,3.6397462547579466e-09,CMS3,2898,978
UQCR11,6.413909,0.53043354,1.4183495349734638e-10,3.7245189512760518e-09,CMS3,2898,978
RBX1,6.4006243,0.6070355,1.5474293224715333e-10,4.056115012108807e-09,CMS3,2898,978
SH3BGRL3,6.4000297,0.508879,1.5534698852165523e-10,4.064585130053941e-09,CMS3,2898,978
MTIF3,6.3955846,0.86945766,1.5993414852294296e-10,4.16952647743867e-09,CMS3,2898,978
ATOX1,6.3875546,0.7131265,1.6855961858519739e-10,4.386491225376297e-09,CMS3,2898,978
BANF1,6.38534,0.8381193,1.710167078236328e-10,4.44244299012593e-09,CMS3,2898,978
CCT5,6.3744516,0.98513854,1.8361886711667492e-10,4.7612569682995864e-09,CMS3,2898,978
BUD31,6.367892,0.77955514,1.9164399423588574e-10,4.958539063534578e-09,CMS3,2898,978
RNASET2,6.367677,0.6048919,1.9191249399263005e-10,4.958539063534578e-09,CMS3,2898,978
NDUFS6,6.3652153,0.519057,1.9501628167529948e-10,5.02080174298916e-09,CMS3,2898,978
HKDC1,6.3618608,5.4478455,1.993239696461038e-10,5.122590616002621e-09,CMS3,2898,978
RBCK1,6.3607373,0.6081335,2.007876168284317e-10,5.151056787040033e-09,CMS3,2898,978
NBL1,6.3600435,1.20158,2.0169687391798412e-10,5.165224900388164e-09,CMS3,2898,978
EIF2S3,6.3570194,1.0884877,2.0570580527951403e-10,5.25858179609415e-09,CMS3,2898,978
THOC2,6.355747,0.70974404,2.0741579530284982e-10,5.29294381346902e-09,CMS3,2898,978
PA2G4,6.353302,0.6194294,2.1074161257715197e-10,5.368345761230303e-09,CMS3,2898,978
ARPC3,6.3510547,0.7376691,2.1384366309686185e-10,5.437792550700341e-09,CMS3,2898,978
CDCA7,6.350361,2.2503128,2.1481063175117408e-10,5.4527982996626976e-09,CMS3,2898,978
KDELR2,6.346775,1.0236688,2.198750813509908e-10,5.571580651606805e-09,CMS3,2898,978
PSMB5,6.3285666,0.9509706,2.4744902700605217e-10,6.248411818063819e-09,CMS3,2898,978
TRIM2,6.327476,0.8748546,2.49203579996467e-10,6.2817536567402106e-09,CMS3,2898,978
IMPDH2,6.322833,0.72153205,2.568106954392291e-10,6.462250351843837e-09,CMS3,2898,978
CPNE7,6.309879,4.588269,2.792539281898559e-10,7.014800498227474e-09,CMS3,2898,978
MYC,6.305748,1.3951963,2.8680521206522316e-10,7.192001063035899e-09,CMS3,2898,978
GIPC1,6.303782,0.6908266,2.9046931577146827e-10,7.271281193594073e-09,CMS3,2898,978
PGRMC1,6.2987094,1.083216,3.0013446271933775e-10,7.487319898424306e-09,CMS3,2898,978
TM4SF1,6.2974534,3.1261384,3.0257521499010076e-10,7.535216498608894e-09,CMS3,2898,978
AREG,6.2901335,0.60536945,3.1719275118897077e-10,7.885673396826835e-09,CMS3,2898,978
CACYBP,6.2894893,1.1914918,3.1851215871430405e-10,7.904892666273182e-09,CMS3,2898,978
SLC25A39,6.286069,0.6790501,3.2560537666540434e-10,8.06709622426667e-09,CMS3,2898,978
PFDN4,6.2847304,1.3971826,3.284227682809041e-10,8.122989802147696e-09,CMS3,2898,978
STOML2,6.2824836,1.0122298,3.3320682609912477e-10,8.227251820526001e-09,CMS3,2898,978
PNPLA2,6.280732,0.5314127,3.3698269674149826e-10,8.294825886326072e-09,CMS3,2898,978
MINOS1,6.2806826,1.0469823,3.3709016664314955e-10,8.294825886326072e-09,CMS3,2898,978
PUF60,6.279228,0.61573476,3.402575475701094e-10,8.358550858729903e-09,CMS3,2898,978
U2SURP,6.276783,0.6531199,3.456501551448337e-10,8.476630669136608e-09,CMS3,2898,978
EBPL,6.276304,1.5933042,3.4671654894655287e-10,8.488395510503677e-09,CMS3,2898,978
DSG2,6.273032,0.8152662,3.540837642114443e-10,8.654118216850316e-09,CMS3,2898,978
PPP1R13L,6.2713466,1.8198034,3.5793841941219486e-10,8.733576712436842e-09,CMS3,2898,978
DARS,6.267216,1.3052816,3.675601888319868e-10,8.938198944890785e-09,CMS3,2898,978
SSR2,6.266803,0.6162603,3.685361397075883e-10,8.946894975552174e-09,CMS3,2898,978
ZKSCAN1,6.261978,0.5769855,3.8012426835643413e-10,9.19735458001546e-09,CMS3,2898,978
SYPL1,6.2499,1.5061144,4.107164374370538e-10,9.900805147115383e-09,CMS3,2898,978
TM9SF2,6.249668,0.7420856,4.113251810424575e-10,9.900805147115383e-09,CMS3,2898,978
OSTC,6.249437,1.4027773,4.1193480534684225e-10,9.900805147115383e-09,CMS3,2898,978
TCF7L2,6.241787,0.7989718,4.3260040119478785e-10,1.0369643358050702e-08,CMS3,2898,978
C19orf48,6.241688,1.1723613,4.3287473828617214e-10,1.0369643358050702e-08,CMS3,2898,978
NOP10,6.2398534,0.7203158,4.379807121864885e-10,1.0474616404340994e-08,CMS3,2898,978
PSMD7,6.2381353,0.6138939,4.4281800295381457e-10,1.0567677969020184e-08,CMS3,2898,978
MUC17,6.237953,1.8054129,4.43332678636758e-10,1.0567677969020184e-08,CMS3,2898,978
CCNI,6.2372594,0.55942774,4.453031800981135e-10,1.0597190317170402e-08,CMS3,2898,978
PLBD1,6.2279735,1.660292,4.725073085911311e-10,1.1226121917906528e-08,CMS3,2898,978
RWDD1,6.225495,0.7476503,4.80038252935393e-10,1.1386349970036396e-08,CMS3,2898,978
TRABD,6.2247844,0.5708595,4.822186425391683e-10,1.1407899831669758e-08,CMS3,2898,978
CHMP2A,6.1955547,0.5746533,5.808005400299599e-10,1.3664395144217055e-08,CMS3,2898,978
IGLC2,6.1867647,2.477038,6.141159149955848e-10,1.4401366570617693e-08,CMS3,2898,978
PAPOLA,6.1813617,0.5369378,6.355112413556431e-10,1.4878984063389645e-08,CMS3,2898,978
UCHL3,6.174967,1.4388853,6.617730591821678e-10,1.546881162085103e-08,CMS3,2898,978
MACROD1,6.1738105,0.95257324,6.66635031722859e-10,1.5557326248383948e-08,CMS3,2898,978
TMEM256,6.1662426,1.0856194,6.99317163201336e-10,1.626755632533783e-08,CMS3,2898,978
EFHD2,6.1653175,0.7254044,7.034189210735312e-10,1.633670685234819e-08,CMS3,2898,978
FAU,6.1634173,0.5093852,7.119158935454617e-10,1.650754978158539e-08,CMS3,2898,978
AP3S1,6.157568,1.8375498,7.387051069127767e-10,1.7101318707073545e-08,CMS3,2898,978
SDC4,6.156791,1.0384728,7.423349952121034e-10,1.7157899434063776e-08,CMS3,2898,978
TMUB1,6.150248,0.8014885,7.73617569636723e-10,1.7824000979416793e-08,CMS3,2898,978
SSR4,6.1469765,0.5279811,7.897374024315735e-10,1.8166471344646165e-08,CMS3,2898,978
SLC25A5,6.139723,0.5974004,8.26655096738264e-10,1.8985512055088798e-08,CMS3,2898,978
ESD,6.1362696,1.7028068,8.448172087298361e-10,1.934123448277215e-08,CMS3,2898,978
CRACR2B,6.134535,0.5089742,8.540880080780357e-10,1.9522589871850076e-08,CMS3,2898,978
ZC3H15,6.1315274,0.566891,8.703929762120677e-10,1.9863905319893386e-08,CMS3,2898,978
STAU1,6.129231,1.1663625,8.830497489079158e-10,2.0121018609367928e-08,CMS3,2898,978
TMEM160,6.126075,0.7308482,9.007346068631727e-10,2.049171230613718e-08,CMS3,2898,978
SRPK1,6.1192837,0.6096744,9.39968732852191e-10,2.135071836049977e-08,CMS3,2898,978
SLC6A8,6.1135173,1.9208617,9.745886595846262e-10,2.2102387641896482e-08,CMS3,2898,978
SIVA1,6.1105266,0.68485755,9.930299024942386e-10,2.2478144973149262e-08,CMS3,2898,978
GPR35,6.110328,0.86968195,9.94264481499449e-10,2.2478144973149262e-08,CMS3,2898,978
PI3,6.1051564,2.3358526,1.027000304387804e-09,2.314589938346906e-08,CMS3,2898,978
KRT10,6.101885,0.5315616,1.048248787978657e-09,2.3588043099942747e-08,CMS3,2898,978
MED10,6.091624,0.92939234,1.117709905791743e-09,2.507309244480733e-08,CMS3,2898,978
ERH,6.085246,0.7503143,1.1631258304376488e-09,2.6051497895669254e-08,CMS3,2898,978
OST4,6.084998,0.5942672,1.1649265376669223e-09,2.605150243199799e-08,CMS3,2898,978
H2AFZ,6.084337,0.5987035,1.1697417214444597e-09,2.6118816307993655e-08,CMS3,2898,978
POLR2F,6.0832467,1.1101375,1.177729229023139e-09,2.6248707183648593e-08,CMS3,2898,978
PYCR1,6.0830483,1.6698827,1.17918720501566e-09,2.6248707183648593e-08,CMS3,2898,978
STUB1,6.0729694,0.5456398,1.2556649593534073e-09,2.7908166354661216e-08,CMS3,2898,978
SMS,6.0715647,0.85833186,1.266698340367469e-09,2.81102120962836e-08,CMS3,2898,978
HTATIP2,6.0711517,1.0230509,1.2699613993943264e-09,2.8139466290714407e-08,CMS3,2898,978
GSTO1,6.070342,0.8658745,1.276380781663435e-09,2.8238461054874986e-08,CMS3,2898,978
ILF2,6.0697637,0.9967399,1.2809854096352441e-09,2.8297065483988316e-08,CMS3,2898,978
ATP6V1G1,6.068161,0.609991,1.293831597691514e-09,2.849383468340718e-08,CMS3,2898,978
TOMM7,6.0641623,0.5473785,1.326430779544834e-09,2.912310614451321e-08,CMS3,2898,978
EPRS,6.0597672,1.4152504,1.3631867589944689e-09,2.988477153922874e-08,CMS3,2898,978
MRPS35,6.0575533,1.5215105,1.3820770876411703e-09,3.0253061090892726e-08,CMS3,2898,978
MRPL17,6.0430126,1.7055527,1.5126273656876575e-09,3.291158699869882e-08,CMS3,2898,978
H2AFV,6.0374446,0.5672906,1.5657409575808974e-09,3.401607494780481e-08,CMS3,2898,978
CRYL1,6.0298934,1.3351537,1.640679790943341e-09,3.553741900472934e-08,CMS3,2898,978
APLP2,6.027382,0.6892837,1.666370750335441e-09,3.60399377976136e-08,CMS3,2898,978
MAP2K2,6.023284,0.60692436,1.7091314652880122e-09,3.685457998696311e-08,CMS3,2898,978
MRPL23,6.020475,1.2373405,1.7390589715711278e-09,3.744411348164085e-08,CMS3,2898,978
TALDO1,6.018228,0.6373177,1.763368069527578e-09,3.791110341455353e-08,CMS3,2898,978
MET,6.014758,2.551983,1.8015558614709965e-09,3.867464652763182e-08,CMS3,2898,978
CTTN,6.013089,0.6126474,1.8202081810131097e-09,3.9017173586783236e-08,CMS3,2898,978
TSPAN3,6.004629,0.6962269,1.917695184969264e-09,4.098542338452035e-08,CMS3,2898,978
RAP2B,6.000251,1.8898011,1.9701315014930206e-09,4.1982080552433754e-08,CMS3,2898,978
HNRNPF,5.995872,0.5814843,2.023963731321675e-09,4.300254218574643e-08,CMS3,2898,978
PTBP3,5.9944015,0.6827741,2.0423626481737233e-09,4.332983160766217e-08,CMS3,2898,978
TRIM28,5.9939885,0.51283145,2.047560130088012e-09,4.337649710430958e-08,CMS3,2898,978
SPCS1,5.9851317,0.76934767,2.162145166100674e-09,4.5670187457387814e-08,CMS3,2898,978
ARPC5L,5.98305,0.6508566,2.1899747687074095e-09,4.619059027467567e-08,CMS3,2898,978
TMBIM1,5.9810014,0.78400105,2.2177031687317073e-09,4.670734664975119e-08,CMS3,2898,978
